sub_id,source,platform,n_trials,n_congruent,n_incongruent,congruent_accuracy,congruent_omission_rate,congruent_rt,incongruent_accuracy,incongruent_omission_rate,incongruent_rt,stroop_effect,lag1_autocorr,post_error_slowing_ms
s252,human,human,96,48,48,0.8958333333333334,0.020833333333333332,495.2325581395349,0.8333333333333334,0.0,561.4,66.16744186046509,0.17873072653854977,10.327160493827137
s253,human,human,96,48,48,1.0,0.0,692.125,0.9583333333333334,0.0,831.6521739130435,139.5271739130435,0.18952681962517812,-99.48387096774195
s254,human,human,96,48,48,1.0,0.0,577.4166666666666,1.0,0.0,711.5208333333334,134.10416666666674,0.06769615932286392,
s255,human,human,96,48,48,1.0,0.0,580.125,1.0,0.0,694.9583333333334,114.83333333333337,0.05592928987753246,
s256,human,human,96,48,48,1.0,0.0,650.25,0.9375,0.020833333333333332,728.2222222222222,77.97222222222217,0.11065907454108662,-42.5934065934066
s257,human,human,96,48,48,1.0,0.0,683.8541666666666,0.9583333333333334,0.0,759.7826086956521,75.9284420289855,0.14821756841947006,22.010752688172033
s258,human,human,96,48,48,0.875,0.0625,681.0,0.8125,0.10416666666666667,839.1025641025641,158.1025641025641,0.32655848792674114,-49.467532467532465
s259,human,human,96,48,48,0.9583333333333334,0.0,644.1739130434783,0.7291666666666666,0.041666666666666664,862.0571428571428,217.88322981366457,-0.09700276052837788,31.730769230769283
s260,human,human,96,48,48,1.0,0.0,704.1875,1.0,0.0,828.75,124.5625,0.2691060214640228,
s261,human,human,96,48,48,0.8958333333333334,0.0625,784.4186046511628,0.875,0.0625,846.547619047619,62.12901439645623,0.14283308236980174,343.5923076923078
s262,human,human,96,48,48,0.9375,0.041666666666666664,795.4444444444445,0.8541666666666666,0.08333333333333333,1027.4146341463415,231.97018970189708,-0.0034568246460381434,4.463414634146375
s263,human,human,96,48,48,0.9375,0.0,742.4,0.8958333333333334,0.0,919.3255813953489,176.9255813953489,0.15383427512655368,116.5689655172414
s264,human,human,96,48,48,0.9791666666666666,0.0,772.8723404255319,0.9583333333333334,0.0,938.5434782608696,165.67113783533773,0.0623848567906414,-46.804347826086996
s265,human,human,96,48,48,0.9791666666666666,0.0,727.936170212766,0.9375,0.020833333333333332,969.8222222222222,241.8860520094562,-0.0017821460295746577,-146.3222222222223
s266,human,human,96,48,48,1.0,0.0,682.8333333333334,0.9583333333333334,0.0,799.695652173913,116.86231884057963,0.08919254106457908,-16.88172043010752
s267,human,human,96,48,48,1.0,0.0,782.9375,0.8541666666666666,0.0625,1042.9024390243903,259.96493902439033,0.14499461354848428,78.15294117647056
s268,human,human,96,48,48,1.0,0.0,608.3333333333334,0.9375,0.0,796.1555555555556,187.8222222222222,0.08483324469119681,78.15579710144925
s269,human,human,96,48,48,0.9583333333333334,0.0,692.5434782608696,0.8333333333333334,0.0,837.325,144.78152173913043,0.13168776422460343,-22.5891472868218
s270,human,human,96,48,48,1.0,0.0,571.2291666666666,0.8958333333333334,0.0,791.6744186046511,220.4452519379845,-0.07571880961536318,7.633333333333326
s271,human,human,96,48,48,1.0,0.0,617.125,0.9583333333333334,0.020833333333333332,649.0434782608696,31.91847826086962,0.03618417342992425,-20.195652173913004
