sub_id,source,platform,n_trials,n_go,n_stop,go_accuracy,go_omission_rate,go_rt,go_rt_all_responses,mean_stop_failure_RT,stop_accuracy,max_SSD,mean_SSD,min_SSD,final_SSD,ssrt,lag1_autocorr,post_error_slowing_ms,stop_acc_in_band
s218,human,human,600,420,180,0.9476190476190476,0.02619047619047619,626.4899497487437,628.317848410758,778.0,0.4888888888888889,550.0,328.8888888888889,100.0,400.0,297.6010608598548,-0.01210499960751414,31.61842273443824,True
s219,human,human,600,420,180,0.8071428571428572,0.016666666666666666,575.3274336283185,574.1210653753027,499.75,0.40555555555555556,500.0,293.8888888888889,150.0,400.0,281.43854473942963,-0.05075535419670812,30.612048325398348,True
s220,human,human,600,420,180,0.9738095238095238,0.004761904761904762,634.7628361858191,633.0909090909091,586.6666666666666,0.4777777777777778,600.0,310.27777777777777,0.0,300.0,324.4850584080413,0.004017799176654268,9.690603046807155,True
s221,human,human,600,420,180,0.9714285714285714,0.023809523809523808,574.6666666666666,574.3,678.5,0.4777777777777778,550.0,336.6666666666667,150.0,300.0,237.99999999999994,-0.0025363122432812686,15.514884861220537,True
s222,human,human,600,420,180,0.9595238095238096,0.0,517.833746898263,515.6142857142858,525.0,0.4888888888888889,400.0,243.33333333333334,100.0,300.0,274.50041356492966,-0.028474119129762453,25.264124613411752,True
s223,human,human,600,420,180,0.9976190476190476,0.0,582.9021479713604,583.754761904762,628.0,0.49444444444444446,500.0,296.1111111111111,150.0,300.0,286.7910368602493,0.0016134778476008269,9.768952062430344,True
s224,human,human,600,420,180,0.8595238095238096,0.002380952380952381,523.5817174515236,522.0357995226731,423.0,0.45,600.0,286.1111111111111,50.0,300.0,237.47060634041247,0.03311392163889843,-48.307955043059394,True
s225,human,human,600,420,180,0.9738095238095238,0.002380952380952381,468.9559902200489,467.84248210023867,368.6666666666667,0.5055555555555555,400.0,210.27777777777777,0.0,250.0,258.6782124422711,0.03197657878363993,-16.12857490568331,True
s226,human,human,600,420,180,0.9785714285714285,0.0,520.6447688564477,518.7785714285715,500.5,0.4666666666666667,650.0,335.0,100.0,100.0,185.64476885644774,-0.04075777221862018,21.002428127428118,True
s227,human,human,600,420,180,0.8476190476190476,0.0,538.6067415730337,534.3690476190476,436.1666666666667,0.42777777777777776,450.0,265.0,100.0,300.0,273.6067415730337,-0.0013039871404404329,13.987868332452194,True
s228,human,human,600,420,180,0.9285714285714286,0.0,543.8871794871795,544.3547619047619,503.0,0.49444444444444446,400.0,261.1111111111111,50.0,200.0,282.77606837606845,0.04471772554774145,-41.93594176838752,True
s229,human,human,600,420,180,0.9166666666666666,0.016666666666666666,471.63116883116885,469.93220338983053,469.0,0.5555555555555556,300.0,136.38888888888889,0.0,150.0,335.24227994228,-0.019166714809447608,11.745024048801497,True
s230,human,human,600,420,180,0.9714285714285714,0.002380952380952381,550.7671568627451,550.0930787589499,404.0,0.48333333333333334,450.0,279.44444444444446,150.0,400.0,271.3227124183006,-0.03420903969166015,35.03044546731161,True
s231,human,human,600,420,180,0.9642857142857143,0.0,480.06913580246913,480.3357142857143,655.4444444444445,0.7722222222222223,250.0,23.333333333333332,0.0,0.0,456.7358024691358,0.03354269175137907,-14.538180741910026,False
s232,human,human,600,420,180,0.9047619047619048,0.002380952380952381,547.9131578947369,542.0310262529833,486.0,0.46111111111111114,400.0,237.77777777777777,50.0,300.0,310.1353801169591,0.017184545300486184,-9.804213984943203,True
s233,human,human,600,420,180,0.9619047619047619,0.0,616.9282178217821,615.8785714285714,670.0,0.48333333333333334,700.0,346.1111111111111,100.0,500.0,270.81710671067106,-0.01793864630403044,13.279329713536754,True
s234,human,human,600,420,180,0.8595238095238096,0.009523809523809525,617.797783933518,622.78125,624.4,0.4388888888888889,500.0,282.77777777777777,100.0,400.0,335.0200061557402,-0.1104895079483348,29.88393015685108,True
s235,human,human,600,420,180,0.9619047619047619,0.014285714285714285,743.2054455445544,748.975845410628,598.0,0.4777777777777778,700.0,385.55555555555554,150.0,400.0,357.6498899889989,0.053534795256974146,-47.4985356655701,True
s236,human,human,600,420,180,0.9761904761904762,0.0,491.59512195121954,491.4047619047619,411.0,0.49444444444444446,400.0,244.44444444444446,50.0,100.0,247.15067750677508,-0.006059056153727813,9.989800787307615,True
s237,human,human,600,420,180,0.930952380952381,0.007142857142857143,525.7851662404092,521.6786570743405,397.8333333333333,0.4722222222222222,400.0,215.0,50.0,100.0,310.78516624040924,-0.00597203149555628,14.4072524163048,True
s238,human,human,600,420,180,0.9095238095238095,0.0,542.2722513089005,539.0095238095238,491.0,0.4666666666666667,300.0,137.22222222222223,0.0,150.0,405.0500290866783,-0.03773396715079873,9.461322420157273,True
s239,human,human,600,420,180,0.9571428571428572,0.0,464.03731343283584,462.4761904761905,379.4,0.4777777777777778,350.0,195.0,100.0,200.0,269.03731343283584,-0.011035893058500054,-2.8509643590495557,True
s240,human,human,600,420,180,0.8452380952380952,0.009523809523809525,475.6112676056338,469.6418269230769,552.9166666666666,0.4444444444444444,450.0,178.33333333333334,50.0,200.0,297.2779342723005,0.013512256613900764,-11.713399720475195,True
s241,human,human,600,420,180,0.888095238095238,0.011904761904761904,519.6621983914209,515.8024096385542,448.0,0.5,450.0,225.55555555555554,50.0,200.0,294.1066428358654,-0.02649522087011864,7.019524688586159,True
s242,human,human,600,420,180,0.9357142857142857,0.007142857142857143,478.2773536895674,475.51079136690646,387.0,0.5444444444444444,600.0,184.72222222222223,0.0,0.0,293.5551314673452,-0.024601417650164936,19.57406323185012,True
s243,human,human,600,420,180,0.9857142857142858,0.004761904761904762,559.6207729468599,559.7153110047847,631.0,0.4888888888888889,500.0,305.8333333333333,0.0,300.0,253.7874396135266,0.0014656190781284413,6.523336306111162,True
s244,human,human,600,420,180,0.9809523809523809,0.007142857142857143,603.7791262135922,603.5227817745804,611.0,0.48333333333333334,500.0,301.1111111111111,150.0,400.0,302.66801510248115,0.008929087143066868,-10.751434153641526,True
s245,human,human,600,420,180,0.9285714285714286,0.007142857142857143,602.2820512820513,601.4868105515587,1000.0,0.4666666666666667,450.0,302.22222222222223,50.0,200.0,300.05982905982904,0.056626811969516154,-18.632434813248835,True
s246,human,human,600,420,180,0.8428571428571429,0.10238095238095238,560.2570621468926,561.8488063660477,534.0,0.4666666666666667,650.0,278.8888888888889,50.0,200.0,281.3681732580037,0.017971754742340824,34.50840793478022,True
s247,human,human,600,420,180,0.9,0.04285714285714286,776.973544973545,782.2537313432836,799.5714285714286,0.5111111111111111,850.0,271.3888888888889,0.0,50.0,505.5846560846561,-0.05318476215435572,-41.74838088211186,True
s248,human,human,600,420,180,0.9404761904761905,0.0,540.1721518987342,542.8809523809524,478.3,0.4722222222222222,550.0,229.44444444444446,0.0,100.0,310.72770745428977,-0.004228847260887897,36.02407794015306,True
s249,human,human,600,420,180,0.8666666666666667,0.004761904761904762,629.1923076923077,629.0645933014354,685.1904761904761,0.8833333333333333,250.0,8.333333333333334,0.0,0.0,620.8589743589744,0.006158297977984543,-1.4423734078906136,False
s250,human,human,600,420,180,0.9619047619047619,0.002380952380952381,518.9653465346535,518.63723150358,,0.5055555555555555,500.0,257.77777777777777,50.0,100.0,261.1875687568757,0.016839566785020132,11.729247932594774,True
s251,human,human,600,420,180,0.9452380952380952,0.02142857142857143,810.176322418136,806.7347931873479,624.0,0.4722222222222222,850.0,545.8333333333334,100.0,400.0,264.34298908480264,0.007876030917915295,35.64419066534265,True
s252,human,human,600,420,180,0.9523809523809523,0.004761904761904762,477.3975,477.88516746411483,401.0,0.4888888888888889,400.0,245.55555555555554,100.0,200.0,231.84194444444444,-0.05375903388686077,36.459017631290806,True
s253,human,human,600,420,180,0.9571428571428572,0.0,475.5547263681592,474.04761904761904,486.125,0.9555555555555556,250.0,8.333333333333334,0.0,0.0,467.2213930348259,-0.049578599782896096,-7.828299100550453,False
s254,human,human,600,420,180,0.9904761904761905,0.0,637.5168269230769,637.6309523809524,584.0,0.4777777777777778,650.0,400.55555555555554,200.0,300.0,236.96127136752136,0.014498650996794628,-17.0878243512974,True
s255,human,human,600,420,180,0.9452380952380952,0.011904761904761904,540.4408060453401,538.6457831325301,479.5,0.4777777777777778,500.0,304.44444444444446,200.0,300.0,235.99636160089563,0.0019412706018009725,-10.967868665780998,True
s256,human,human,600,420,180,0.969047619047619,0.002380952380952381,582.5429975429976,582.7589498806683,419.0,0.4888888888888889,500.0,308.3333333333333,100.0,300.0,274.20966420966425,-0.006260898256687552,-4.597889686378551,True
s257,human,human,600,420,180,0.9809523809523809,0.002380952380952381,717.7815533980582,719.0119331742244,703.4,0.45,650.0,430.0,200.0,400.0,287.78155339805824,-0.012722944015531422,-0.5630662020905675,True
s258,human,human,600,420,180,0.9642857142857143,0.002380952380952381,567.5481481481481,571.5918854415274,533.6666666666666,0.46111111111111114,450.0,277.22222222222223,100.0,300.0,290.3259259259259,0.049015890246956725,-20.79846513179848,True
s259,human,human,600,420,180,0.8285714285714286,0.02619047619047619,606.2816091954023,607.8386308068459,596.6363636363636,0.4388888888888889,400.0,260.55555555555554,100.0,200.0,345.7260536398468,0.04329336626228007,0.9279136950437419,True
s260,human,human,600,420,180,0.9523809523809523,0.0,582.8225,587.6285714285714,482.5,0.4666666666666667,550.0,347.22222222222223,200.0,300.0,235.60027777777776,0.015584399118474722,5.08722601509163,True
s261,human,human,600,420,180,0.9357142857142857,0.02142857142857143,526.2620865139949,525.4622871046229,473.3333333333333,0.5722222222222222,500.0,214.72222222222223,0.0,200.0,311.53986429177263,0.05150861909363579,4.738439211029743,True
s262,human,human,600,420,180,0.969047619047619,0.009523809523809525,642.3587223587224,642.4038461538462,270.5,0.5444444444444444,300.0,90.83333333333333,0.0,50.0,551.525389025389,-0.05493915911505679,50.460967032967005,True
s263,human,human,600,420,180,0.9333333333333333,0.007142857142857143,574.7142857142857,570.2709832134293,534.0833333333334,0.7111111111111111,300.0,55.55555555555556,0.0,0.0,519.1587301587301,0.06422899393694881,-31.63369576160278,True
s264,human,human,600,420,180,0.8809523809523809,0.002380952380952381,571.5405405405405,575.0310262529833,533.8461538461538,0.4166666666666667,500.0,277.22222222222223,50.0,300.0,294.3183183183183,0.008499747491658083,-12.24433467209991,True
s265,human,human,600,420,180,0.8357142857142857,0.02142857142857143,560.0997150997151,584.8150851581509,525.7333333333333,0.4166666666666667,450.0,263.3333333333333,0.0,300.0,296.7663817663818,-0.004192051983709349,81.17712215320915,True
s266,human,human,600,420,180,0.9857142857142858,0.0,648.4734299516908,649.0357142857143,,0.48333333333333334,600.0,386.6666666666667,150.0,400.0,261.80676328502415,-0.04104041585897893,27.945797979798044,True
s267,human,human,600,420,180,0.9714285714285714,0.004761904761904762,659.9362745098039,661.7344497607655,610.25,0.4722222222222222,700.0,307.22222222222223,0.0,550.0,352.71405228758164,-0.04076424395282728,-12.942176870748312,True
s268,human,human,600,420,180,0.9666666666666667,0.0,603.4088669950739,604.0380952380953,,0.5111111111111111,500.0,301.1111111111111,50.0,100.0,302.29775588396285,0.0009738584654178609,12.231408056180271,True
s269,human,human,600,420,180,0.9023809523809524,0.0,517.1635883905013,514.5166666666667,519.2,0.45,400.0,191.66666666666666,50.0,100.0,325.4969217238347,-0.06077223161234111,14.193243665936848,True
s270,human,human,600,420,180,0.9904761904761905,0.002380952380952381,661.0024038461538,661.7541766109786,,0.4777777777777778,600.0,450.0,200.0,400.0,211.0024038461538,-0.015872242443924506,10.494618556701084,True
s271,human,human,600,420,180,0.9571428571428572,0.0,487.46019900497515,484.0047619047619,368.6,0.48333333333333334,550.0,253.05555555555554,0.0,200.0,234.4046434494196,0.05811379137125662,-8.498800029537733,True
s272,human,human,600,420,180,0.888095238095238,0.023809523809523808,609.8766756032171,614.3512195121951,607.5294117647059,0.8222222222222222,450.0,38.05555555555556,0.0,0.0,571.8211200476616,0.11220944577136663,25.755589955280357,False
s273,human,human,600,420,180,0.9904761904761905,0.0,702.0793269230769,701.95,552.0,0.4777777777777778,450.0,327.22222222222223,150.0,400.0,374.8571047008547,-0.0028345692128843767,-4.6066250462068865,True
s274,human,human,600,420,180,0.9809523809523809,0.002380952380952381,641.9466019417475,641.9785202863961,671.0,0.48333333333333334,500.0,353.3333333333333,150.0,300.0,288.6132686084142,-0.029542110573380645,-8.985895372233358,True
s275,human,human,600,420,180,0.9452380952380952,0.004761904761904762,537.904282115869,537.255980861244,642.375,0.4777777777777778,300.0,139.16666666666666,0.0,150.0,398.7376154492024,0.031337748919970605,7.432578327315127,True
s276,human,human,600,420,180,0.9571428571428572,0.007142857142857143,569.3159203980099,570.9544364508394,472.6666666666667,0.46111111111111114,650.0,368.8888888888889,150.0,500.0,200.42703150912098,-0.007214871911031794,2.0991980991981336,True
s277,human,human,600,420,180,0.8738095238095238,0.06428571428571428,510.11989100817436,513.3307888040713,389.5,0.4777777777777778,700.0,313.8888888888889,100.0,300.0,196.23100211928545,0.0021567693833763313,35.01982696467195,True
s278,human,human,600,420,180,0.9285714285714286,0.016666666666666666,525.0333333333333,522.3946731234867,431.5,0.49444444444444446,450.0,260.0,100.0,200.0,265.0333333333333,0.0051614259276996565,-38.82053397330134,True
s279,human,human,600,420,180,0.9380952380952381,0.05714285714285714,1280.3857868020305,1279.790404040404,,0.1,850.0,794.4444444444445,250.0,850.0,485.941342357586,-0.005471733856512605,16.5387016426522,False
s280,human,human,600,420,180,0.9738095238095238,0.0,577.4841075794621,576.4095238095238,544.0,0.4888888888888889,450.0,317.22222222222223,50.0,300.0,260.2618853572399,-0.030129420599209537,49.27630754776078,True
s282,human,human,600,420,180,0.8476190476190476,0.0380952380952381,521.4859550561798,517.4059405940594,408.25,0.42777777777777776,400.0,255.0,100.0,200.0,266.4859550561798,-0.08672286863809332,5.954081632653072,True
s283,human,human,600,420,180,0.9214285714285714,0.04047619047619048,585.1524547803617,586.409429280397,486.0,0.48333333333333334,450.0,298.8888888888889,150.0,300.0,286.2635658914728,-0.05841342691462035,54.0302567548307,True
s284,human,human,600,420,180,0.9404761904761905,0.011904761904761904,657.2886075949367,657.3469879518073,594.0,0.4888888888888889,450.0,244.44444444444446,100.0,300.0,412.84416315049225,-0.03449195773742082,33.528421727166574,True
s285,human,human,600,420,180,0.9428571428571428,0.04285714285714286,698.679292929293,702.4502487562189,,0.4777777777777778,700.0,429.44444444444446,200.0,500.0,269.2348484848485,-0.06100800871187965,27.053756448606237,True
s286,human,human,600,420,180,0.9666666666666667,0.014285714285714285,753.0467980295566,753.7246376811594,547.0,0.43333333333333335,850.0,512.7777777777778,200.0,300.0,240.26902025177878,0.048096616260226974,-34.58464166442741,True
s288,human,human,600,420,180,0.8666666666666667,0.0,430.1978021978022,423.5904761904762,405.7142857142857,0.4666666666666667,350.0,211.11111111111111,50.0,300.0,219.0866910866911,-0.04683040802421122,24.59041269280584,True
s289,human,human,600,420,180,0.9119047619047619,0.004761904761904762,470.6710182767624,468.6244019138756,561.8666666666667,0.8666666666666667,250.0,13.61111111111111,0.0,0.0,457.05990716565134,0.01368109671602034,28.11124462433594,False
s290,human,human,600,420,180,0.7904761904761904,0.12142857142857143,482.7078313253012,474.4769647696477,422.0,0.43333333333333335,650.0,169.16666666666666,0.0,100.0,313.54116465863456,0.07706346727254028,34.31050767414405,True
s291,human,human,600,420,180,0.8476190476190476,0.03571428571428571,594.056179775281,601.3925925925926,556.2,0.43333333333333335,450.0,279.44444444444446,100.0,400.0,314.6117353308365,-0.010293040614099419,-0.23563090429081512,True
s292,human,human,600,420,180,0.9666666666666667,0.0,513.0024630541872,513.4928571428571,475.0,0.49444444444444446,400.0,231.11111111111111,100.0,300.0,281.8913519430761,-0.06168704816812406,10.171312897628695,True
s293,human,human,600,420,180,0.9166666666666666,0.0,451.6961038961039,444.8809523809524,316.22222222222223,0.48333333333333334,650.0,173.88888888888889,0.0,100.0,277.80721500721506,0.027585188406933196,26.208945015347695,True
s294,human,human,600,420,180,0.9642857142857143,0.002380952380952381,539.0641975308642,539.1193317422434,388.3333333333333,0.48333333333333334,600.0,307.77777777777777,150.0,300.0,231.28641975308648,-0.01816830470488682,10.252164791150108,True
s295,human,human,600,420,180,0.8666666666666667,0.05,652.7747252747253,658.0852130325815,588.3333333333334,0.4722222222222222,600.0,377.77777777777777,200.0,400.0,274.9969474969475,0.0012008271229744635,41.10875870069606,True
s296,human,human,600,420,180,0.9523809523809523,0.002380952380952381,555.63,556.5250596658711,496.5,0.5,600.0,295.27777777777777,0.0,100.0,260.3522222222222,-0.02966181074062808,11.144476613024494,True
s297,human,human,600,420,180,0.9523809523809523,0.002380952380952381,573.9225,571.7303102625299,446.3333333333333,0.4888888888888889,550.0,272.22222222222223,50.0,200.0,301.7002777777778,-0.014109241849474052,21.45366809781592,True
s298,human,human,600,420,180,0.9976190476190476,0.0,531.2816229116945,531.0714285714286,,0.49444444444444446,400.0,265.0,100.0,300.0,266.2816229116945,-0.03702831432901476,19.46117399879944,True
s299,human,human,600,420,180,0.9333333333333333,0.03333333333333333,821.1938775510204,826.1748768472906,843.0,0.45555555555555555,650.0,407.22222222222223,150.0,500.0,413.97165532879814,0.019427468326036052,-29.281629579725404,True
s301,human,human,600,420,180,0.9666666666666667,0.002380952380952381,627.0985221674877,628.0023866348449,577.3333333333334,0.4666666666666667,700.0,438.8888888888889,250.0,500.0,188.20963327859874,-0.007422761831220846,20.870582042412366,True
s302,human,human,600,420,180,0.9095238095238095,0.02142857142857143,560.3167539267016,560.5474452554745,660.6666666666666,0.49444444444444446,550.0,242.22222222222223,0.0,0.0,318.0945317044794,0.09992568689088915,-25.58143406837354,True
s303,human,human,600,420,180,0.9523809523809523,0.016666666666666666,632.8025,633.6610169491526,714.1428571428571,0.5777777777777777,400.0,144.72222222222223,0.0,0.0,488.0802777777778,-0.10823033936789825,21.2725443570514,True
s304,human,human,600,420,180,0.8523809523809524,0.10238095238095238,659.1452513966481,659.554376657825,683.6666666666666,0.4777777777777778,850.0,394.44444444444446,150.0,400.0,264.7008069522036,0.03355228892325997,5.862698633955915,True
s305,human,human,600,420,180,0.9428571428571428,0.002380952380952381,573.0,580.9809069212411,467.0,0.4888888888888889,500.0,254.44444444444446,100.0,200.0,318.55555555555554,0.048143748328483865,4.324997275798182,True
s307,human,human,600,420,180,0.9714285714285714,0.0,479.41421568627453,477.01190476190476,427.0,0.4777777777777778,400.0,238.88888888888889,100.0,300.0,240.52532679738565,-0.049337150641897545,29.081646423751693,True
s308,human,human,600,420,180,0.9833333333333333,0.002380952380952381,668.2590799031477,669.071599045346,746.5,0.4722222222222222,650.0,471.6666666666667,250.0,500.0,196.59241323648104,0.000547272773945864,-9.581603321622538,True
s309,human,human,600,420,180,0.7833333333333333,0.1619047619047619,633.2887537993921,627.1676136363636,551.125,0.5,850.0,351.6666666666667,0.0,0.0,281.6220871327254,0.10976902233513987,-4.265302144249517,True
s311,human,human,600,420,180,0.9023809523809524,0.06428571428571428,567.9182058047494,568.0356234096693,465.5,0.49444444444444446,800.0,291.6666666666667,50.0,300.0,276.2515391380827,0.03627150393108032,17.04551976001045,True
s312,human,human,600,420,180,0.9714285714285714,0.0,416.04411764705884,416.4642857142857,507.75,0.6,250.0,65.83333333333333,0.0,0.0,350.2107843137255,0.029106152148344663,6.054230235783621,True
s313,human,human,600,420,180,0.9095238095238095,0.016666666666666666,617.696335078534,617.4503631961259,555.5,0.45555555555555555,450.0,261.6666666666667,150.0,300.0,356.02966841186736,0.011922491733129056,22.194254912663723,True
s314,human,human,600,420,180,0.9023809523809524,0.02619047619047619,553.5197889182058,550.559902200489,521.0,0.45,500.0,199.44444444444446,0.0,400.0,354.07534447376133,-0.02056223477217904,0.13801557293550104,True
s315,human,human,600,420,180,0.9261904761904762,0.009523809523809525,460.25964010282775,459.56971153846155,425.8333333333333,0.4666666666666667,500.0,231.11111111111111,100.0,200.0,229.14852899171663,-0.03705299324627106,31.32780904732124,True
s316,human,human,600,420,180,0.9166666666666666,0.0,525.0649350649351,518.697619047619,415.9,0.5111111111111111,450.0,204.72222222222223,0.0,200.0,320.34271284271284,0.036112868289898174,4.173196549472493,True
s317,human,human,600,420,180,0.7976190476190477,0.05714285714285714,639.6626865671642,648.9217171717172,761.8461538461538,0.4166666666666667,850.0,326.1111111111111,100.0,300.0,313.5515754560531,0.08534718098637478,32.20650959358943,True
s319,human,human,600,420,180,0.95,0.002380952380952381,617.7092731829574,619.0596658711218,616.0,0.4888888888888889,450.0,325.0,200.0,200.0,292.7092731829574,0.05886593867425241,25.803692581470386,True
s320,human,human,600,420,180,0.9404761904761905,0.002380952380952381,602.5848101265823,607.9069212410501,656.3333333333334,0.95,250.0,8.333333333333334,0.0,0.0,594.2514767932489,-0.015542050633281733,6.177788523533195,False
s321,human,human,600,420,180,0.9142857142857143,0.002380952380952381,578.2239583333334,575.7231503579952,501.22222222222223,0.4777777777777778,700.0,315.55555555555554,0.0,650.0,262.6684027777778,0.01926389430632929,2.188716018123671,True
s322,human,human,600,420,180,0.9619047619047619,0.002380952380952381,547.4826732673267,547.4105011933174,454.6666666666667,0.4777777777777778,400.0,255.0,150.0,300.0,292.48267326732673,0.03181793659980461,-19.720404453533263,True
s323,human,human,600,420,180,0.9642857142857143,0.0,558.3506172839507,560.3095238095239,526.75,0.46111111111111114,500.0,329.44444444444446,200.0,400.0,228.9061728395062,0.03012414040616489,7.27885743619828,True
s324,human,human,600,420,180,0.930952380952381,0.014285714285714285,586.613810741688,586.0386473429952,545.0,0.45,550.0,344.44444444444446,200.0,300.0,242.16936629724353,0.028275791530896332,-38.68170315182192,True
s325,human,human,600,420,180,0.9880952380952381,0.0,659.8530120481928,661.5642857142857,,0.4777777777777778,750.0,405.0,200.0,500.0,254.8530120481928,-0.001661115939969862,22.6621414141415,True
s326,human,human,600,420,180,0.919047619047619,0.011904761904761904,603.2124352331606,611.0698795180723,956.5,0.4777777777777778,500.0,325.55555555555554,200.0,400.0,277.65687967760505,-0.026102377467022875,-10.436215299851654,True
s327,human,human,600,420,180,0.7333333333333333,0.19047619047619047,535.6525974025974,535.2794117647059,426.2857142857143,0.4388888888888889,850.0,352.5,100.0,400.0,183.1525974025974,0.03316060018941882,18.219636175977314,True
s328,human,human,600,420,180,0.9261904761904762,0.05714285714285714,563.2904884318766,563.5959595959596,446.0,0.4777777777777778,550.0,295.55555555555554,100.0,400.0,267.73493287632107,0.009689451078761768,21.957014192139752,True
s329,human,human,600,420,180,0.8595238095238096,0.002380952380952381,518.0387811634349,514.5656324582338,453.6666666666667,0.4388888888888889,300.0,178.88888888888889,0.0,200.0,339.149892274546,-0.005901169992211027,18.36150598776601,True
s330,human,human,600,420,180,0.9523809523809523,0.004761904761904762,610.3175,614.3468899521531,533.0,0.4777777777777778,600.0,334.44444444444446,50.0,500.0,275.87305555555554,0.0065350359547724085,7.01436974164244,True
s331,human,human,600,420,180,0.9476190476190476,0.004761904761904762,589.7060301507538,590.6172248803828,677.0,0.4722222222222222,350.0,193.33333333333334,50.0,100.0,396.37269681742043,0.02211142921847583,-12.503100266258173,True
s332,human,human,600,420,180,0.7428571428571429,0.03333333333333333,576.5064102564103,572.6330049261084,663.5,0.3888888888888889,450.0,242.22222222222223,0.0,300.0,334.28418803418805,0.05272386095800105,-0.4539588020531937,True
s333,human,human,600,420,180,0.9428571428571428,0.0,528.3257575757576,527.7047619047619,413.0,0.46111111111111114,500.0,282.77777777777777,150.0,300.0,245.54797979797985,0.008111551659153775,-5.471537926235214,True
s334,human,human,600,420,180,0.9285714285714286,0.014285714285714285,609.7102564102564,609.487922705314,455.2,0.46111111111111114,500.0,284.44444444444446,150.0,200.0,325.26581196581196,-0.006681300879236767,12.626495726495705,True
s335,human,human,600,420,180,0.9404761904761905,0.007142857142857143,586.3822784810127,585.3597122302158,463.3333333333333,0.4777777777777778,450.0,309.44444444444446,150.0,400.0,276.93783403656823,-0.038777876935999406,11.406473649967495,True
s336,human,human,600,420,180,0.861904761904762,0.02857142857142857,517.7127071823204,516.4166666666666,420.54545454545456,0.4444444444444444,450.0,235.0,100.0,200.0,282.7127071823204,0.06539288069723401,-8.66851325293328,True
s337,human,human,600,420,180,0.8785714285714286,0.004761904761904762,576.2791327913279,584.1507177033493,450.57142857142856,0.4666666666666667,500.0,330.55555555555554,100.0,100.0,245.72357723577238,0.04040495939525619,-34.043452820891844,True
s338,human,human,600,420,180,0.9047619047619048,0.002380952380952381,527.2552631578948,527.6396181384248,498.3333333333333,0.4666666666666667,400.0,226.66666666666666,50.0,200.0,300.58859649122815,0.003274663079922485,20.22094710035134,True
s339,human,human,600,420,180,0.9142857142857143,0.016666666666666666,479.6145833333333,481.32929782082323,466.85714285714283,0.4722222222222222,300.0,158.33333333333334,0.0,200.0,321.28125,0.001795290123431835,-7.653750612273427,True
s340,human,human,600,420,180,0.8523809523809524,0.0761904761904762,658.8882681564246,665.5154639175257,637.1111111111111,0.45,550.0,311.6666666666667,150.0,300.0,347.2216014897579,0.07607535633296081,-39.22964108052395,True
s341,human,human,600,420,180,0.9142857142857143,0.0380952380952381,790.8619791666666,792.1113861386139,628.0,0.4777777777777778,600.0,340.55555555555554,150.0,300.0,450.3064236111111,0.07352270071144211,-51.99496206733045,True
s342,human,human,600,420,180,0.9214285714285714,0.02619047619047619,561.0439276485788,562.760391198044,381.0,0.4888888888888889,450.0,285.55555555555554,150.0,300.0,275.48837209302326,-0.009616520575291568,42.68806259257849,True
s343,human,human,600,420,180,0.9523809523809523,0.007142857142857143,512.685,511.06235011990407,437.0,0.48333333333333334,450.0,244.44444444444446,100.0,200.0,268.2405555555555,-0.10417074384567304,81.29289700179703,True
s344,human,human,600,420,180,0.8952380952380953,0.007142857142857143,508.63829787234044,506.32374100719426,486.8,0.45,400.0,242.77777777777777,50.0,200.0,265.8605200945627,-0.08078516895188033,23.699621570482464,True
s345,human,human,600,420,180,0.9023809523809524,0.04523809523809524,576.2348284960423,573.6783042394015,489.5,0.4777777777777778,700.0,305.8333333333333,0.0,400.0,270.40149516270895,0.02353007123032585,36.900934431422286,True
s346,human,human,600,420,180,0.9666666666666667,0.002380952380952381,533.8103448275862,532.8687350835322,500.5,0.4777777777777778,350.0,186.66666666666666,0.0,300.0,347.14367816091954,0.02630288267661607,3.432595842075159,True
s347,human,human,600,420,180,0.9785714285714285,0.002380952380952381,491.18491484184915,491.3054892601432,350.0,0.5055555555555555,400.0,212.22222222222223,0.0,200.0,278.9626926196269,-0.010363149439659903,7.3708247422680415,True
s348,human,human,600,420,180,0.9095238095238095,0.011904761904761904,617.109947643979,614.2096385542169,611.8333333333334,0.9611111111111111,250.0,8.61111111111111,0.0,0.0,608.4988365328679,0.029038096596979965,-9.574726775956265,False
s349,human,human,600,420,180,0.9428571428571428,0.014285714285714285,613.929292929293,612.243961352657,416.0,0.46111111111111114,600.0,341.6666666666667,150.0,600.0,272.26262626262627,-0.017409131278310248,4.255619012527632,True
s350,human,human,600,420,180,0.9404761904761905,0.0,588.5113924050632,590.8714285714286,508.0,0.4666666666666667,350.0,218.33333333333334,50.0,300.0,370.1780590717299,-0.013690375453448657,6.093312355199032,True
s351,human,human,600,420,180,0.830952380952381,0.09523809523809523,552.6733524355301,552.4447368421053,545.2222222222222,0.8444444444444444,750.0,63.888888888888886,0.0,0.0,488.7844635466412,0.05165192638846268,6.995322993284276,False
s352,human,human,600,420,180,0.9380952380952381,0.02619047619047619,653.1598984771574,655.200488997555,,0.48333333333333334,650.0,415.55555555555554,250.0,500.0,237.60434292160187,0.01973161939721502,14.552237311220551,True
s353,human,human,600,420,180,0.9714285714285714,0.002380952380952381,640.8333333333334,639.2553699284009,528.0,0.4888888888888889,650.0,314.1666666666667,0.0,600.0,326.6666666666667,0.011272207508772064,6.724420677361877,True
